locus,GC_content,protein_length,similarity_to_effectors_vs_non_effectors,A_full_protein,A_N-terminus,C_full_protein,C_N-terminus,D_full_protein,D_N-terminus,E_full_protein,E_N-terminus,F_full_protein,F_N-terminus,G_full_protein,G_N-terminus,H_full_protein,H_N-terminus,I_full_protein,I_N-terminus,K_full_protein,K_N-terminus,L_full_protein,L_N-terminus,M_full_protein,M_N-terminus,N_full_protein,N_N-terminus,P_full_protein,P_N-terminus,Q_full_protein,Q_N-terminus,R_full_protein,R_N-terminus,S_full_protein,S_N-terminus,T_full_protein,T_N-terminus,V_full_protein,V_N-terminus,W_full_protein,W_N-terminus,Y_full_protein,Y_N-terminus,hydrophobicity_N-terminus_BLAS910101,amphiphilicity_N-terminus_MITS020101,hydrophilicity_N-terminus_KUHL950101,hydrophobicity_N-terminus_CIDH920105,homology_to_effectors_(bit_score),hits_to_effectors,homology_to_mammal_pathogens_effectors_(bit_score),hits_to_mammal_pathogens_effectors,homology_to_phytopathogens_effectors_(bit_score),hits_to_phytopathogens_effectors,SecYEG_existence_(SignalP),SecYEG_score_(SignalP),distance_from_closest_effector,effectors_in_closest_5_ORFs,effectors_in_closest_10_ORFs,effectors_in_closest_15_ORFs,effectors_in_closest_20_ORFs,effectors_in_closest_25_ORFs,effectors_in_closest_30_ORFs,is_effector
ACCM_0355,0.7521097046413502,315,0.004769356576234757,0.14285714285714285,0.08,0.009523809523809523,0.04,0.05396825396825397,0.0,0.0380952380952381,0.04,0.009523809523809523,0.04,0.08888888888888889,0.08,0.01904761904761905,0.0,0.015873015873015872,0.0,0.006349206349206349,0.0,0.12698412698412698,0.2,0.012698412698412698,0.0,0.012698412698412698,0.08,0.0761904761904762,0.12,0.012698412698412698,0.0,0.1619047619047619,0.16,0.04444444444444445,0.04,0.05396825396825397,0.0,0.08253968253968254,0.12,0.009523809523809523,0.0,0.022222222222222227,0.0,0.5644399999999999,0.4428,0.8604,0.16199999999999995,0.0,0,0.0,0,0.0,0,0,0.14,463,0,0,0,0,0,0,?
ACCM_0356,0.6983240223463687,357,0.00436911855275042,0.13165266106442575,0.28,0.0196078431372549,0.0,0.05322128851540616,0.0,0.05882352941176471,0.0,0.0392156862745098,0.04,0.09523809523809523,0.04,0.04201680672268908,0.04,0.030812324929971987,0.04,0.0392156862745098,0.0,0.07282913165266107,0.0,0.025210084033613446,0.04,0.0056022408963585435,0.04,0.061624649859943974,0.04,0.030812324929971987,0.12,0.06722689075630252,0.04,0.05882352941176471,0.08,0.050420168067226885,0.16,0.0784313725490196,0.04,0.008403361344537815,0.0,0.030812324929971987,0.0,0.50808,0.306,0.8992,-0.1884,0.0,0,0.0,0,0.0,0,0,0.183,464,0,0,0,0,0,0,no
ACCM_0357,0.6810344827586207,115,-0.008382460377280077,0.19130434782608696,0.12,0.16521739130434782,0.12,0.08695652173913042,0.16,0.043478260869565216,0.0,0.0,0.0,0.008695652173913044,0.0,0.034782608695652174,0.0,0.043478260869565216,0.08,0.0,0.0,0.052173913043478265,0.04,0.0782608695652174,0.04,0.026086956521739132,0.04,0.034782608695652174,0.08,0.026086956521739132,0.08,0.10434782608695653,0.08,0.052173913043478265,0.08,0.017391304347826087,0.04,0.008695652173913044,0.0,0.0,0.0,0.026086956521739132,0.04,0.4709999999999999,0.4984,0.9488,-0.06479999999999997,0.0,0,0.0,0,0.0,0,0,0.12,465,0,0,0,0,0,0,?
ACCM_0358,0.6858789625360231,346,0.002847394137793932,0.2023121387283237,0.12,0.005780346820809247,0.04,0.04335260115606936,0.0,0.023121387283236997,0.0,0.03757225433526012,0.12,0.06936416184971098,0.0,0.02023121387283237,0.04,0.04624277456647399,0.04,0.05202312138728324,0.04,0.08670520231213873,0.0,0.02890173410404624,0.12,0.04046242774566474,0.04,0.07514450867052024,0.08,0.02601156069364162,0.0,0.04624277456647399,0.16,0.049132947976878616,0.08,0.05491329479768786,0.08,0.06358381502890173,0.04,0.008670520231213872,0.0,0.02023121387283237,0.0,0.5293599999999999,0.5968,0.894,0.18240000000000006,0.0,0,0.0,0,0.0,0,1,0.73,466,0,0,0,0,0,0,?
ACCM_0359,0.7415730337078652,177,0.0025495059613563488,0.2033898305084746,0.16,0.005649717514124294,0.0,0.04519774011299435,0.04,0.03954802259887006,0.04,0.011299435028248588,0.0,0.0903954802259887,0.24,0.005649717514124294,0.0,0.01694915254237288,0.04,0.0,0.0,0.13559322033898305,0.12,0.011299435028248588,0.08,0.01694915254237288,0.04,0.10734463276836158,0.08,0.02259887005649717,0.0,0.0903954802259887,0.04,0.05649717514124294,0.04,0.02824858757062147,0.0,0.0847457627118644,0.08,0.005649717514124294,0.0,0.02259887005649717,0.0,0.5782399999999999,0.14880000000000002,0.7859999999999998,0.009999999999999985,0.0,0,0.0,0,0.0,0,0,0.231,467,0,0,0,0,0,0,no
ACCM_0360,0.7080200501253133,531,0.012625924099231078,0.1224105461393597,0.08,0.0018832391713747645,0.0,0.08286252354048965,0.04,0.05649717514124294,0.0,0.03954802259887006,0.08,0.08662900188323917,0.2,0.018832391713747645,0.04,0.04331450094161959,0.08,0.05273069679849341,0.2,0.06779661016949153,0.08,0.018832391713747645,0.04,0.013182674199623351,0.0,0.05649717514124294,0.04,0.05273069679849341,0.0,0.10546139359698682,0.08,0.024482109227871942,0.0,0.041431261770244816,0.04,0.08851224105461393,0.0,0.011299435028248588,0.0,0.015065913370998116,0.0,0.5206399999999998,0.988,0.8543999999999999,0.044400000000000016,0.0,0,0.0,0,0.0,0,0,0.111,468,0,0,0,0,0,0,no
ACCM_0361,0.6778711484593838,237,0.005656782577130426,0.10126582278481013,0.08,0.0,0.0,0.08016877637130802,0.16,0.06329113924050632,0.0,0.0379746835443038,0.04,0.07172995780590717,0.0,0.029535864978902957,0.04,0.04219409282700422,0.0,0.012658227848101266,0.0,0.09282700421940927,0.2,0.02109704641350211,0.04,0.02531645569620253,0.0,0.06751054852320675,0.16,0.0379746835443038,0.0,0.08860759493670886,0.12,0.04219409282700422,0.04,0.06751054852320675,0.12,0.06751054852320675,0.0,0.029535864978902957,0.0,0.02109704641350211,0.0,0.5005999999999999,0.35200000000000004,0.9412,-0.02840000000000002,0.0,0,0.0,0,0.0,0,0,0.139,469,0,0,0,0,0,0,?
ACCM_0362,0.7060478199718706,236,0.008875131776040816,0.13135593220338984,0.16,0.00423728813559322,0.0,0.0635593220338983,0.04,0.05508474576271186,0.0,0.03389830508474576,0.08,0.08050847457627118,0.12,0.0211864406779661,0.0,0.03389830508474576,0.04,0.012711864406779662,0.04,0.15254237288135594,0.16,0.0211864406779661,0.04,0.01694915254237288,0.04,0.05084745762711865,0.08,0.046610169491525424,0.04,0.07627118644067797,0.04,0.05508474576271186,0.04,0.05084745762711865,0.08,0.05508474576271186,0.0,0.025423728813559324,0.0,0.012711864406779662,0.0,0.59596,0.2948,0.8147999999999999,0.052799999999999986,0.0,0,0.0,0,0.0,0,0,0.253,470,0,0,0,0,0,0,no
ACCM_0363,0.6968838526912181,352,0.023380770857462443,0.14772727272727273,0.16,0.011363636363636364,0.0,0.05113636363636364,0.16,0.05965909090909091,0.0,0.03125,0.0,0.125,0.08,0.01988636363636364,0.0,0.05113636363636364,0.08,0.048295454545454544,0.04,0.09090909090909093,0.04,0.02556818181818182,0.04,0.022727272727272728,0.0,0.04261363636363636,0.04,0.01988636363636364,0.0,0.03693181818181818,0.0,0.048295454545454544,0.24,0.045454545454545456,0.04,0.09659090909090907,0.04,0.008522727272727272,0.0,0.017045454545454544,0.04,0.49792,0.3492,0.8956000000000002,-0.1908,0.0,0,0.0,0,0.0,0,0,0.10800000000000001,471,0,0,0,0,0,0,no
ACCM_0364,0.7138810198300283,352,0.02690686682963539,0.17045454545454544,0.2,0.011363636363636364,0.0,0.017045454545454544,0.04,0.03409090909090909,0.04,0.03409090909090909,0.0,0.09090909090909093,0.04,0.014204545454545452,0.0,0.05397727272727273,0.0,0.017045454545454544,0.0,0.18181818181818185,0.12,0.014204545454545452,0.04,0.011363636363636364,0.0,0.05965909090909091,0.2,0.028409090909090905,0.0,0.05681818181818181,0.08,0.017045454545454544,0.04,0.05681818181818181,0.12,0.08238636363636362,0.04,0.01988636363636364,0.0,0.028409090909090905,0.04,0.5675199999999999,0.4492,0.8795999999999999,-0.031599999999999975,0.0,0,0.0,0,0.0,0,0,0.10400000000000001,472,0,0,0,0,0,0,?
ACCM_0365,0.7037037037037037,197,0.0099676325856577,0.15736040609137056,0.04,0.02538071065989848,0.04,0.045685279187817264,0.08,0.07106598984771574,0.08,0.030456852791878174,0.12,0.0964467005076142,0.04,0.030456852791878174,0.04,0.04060913705583756,0.04,0.01015228426395939,0.04,0.10152284263959392,0.12,0.01015228426395939,0.04,0.01015228426395939,0.0,0.045685279187817264,0.04,0.030456852791878174,0.04,0.07614213197969544,0.08,0.05076142131979696,0.08,0.07614213197969544,0.0,0.06598984771573604,0.08,0.015228426395939087,0.0,0.01015228426395939,0.0,0.52908,0.5524,0.8791999999999999,0.16200000000000006,0.0,0,0.0,0,0.0,0,0,0.106,473,0,0,0,0,0,0,no
ACCM_0366,0.73568281938326,226,0.015447157417264032,0.1592920353982301,0.2,0.01327433628318584,0.0,0.08849557522123894,0.12,0.02212389380530973,0.04,0.030973451327433624,0.04,0.09292035398230088,0.04,0.030973451327433624,0.0,0.02654867256637168,0.04,0.0,0.0,0.08849557522123894,0.08,0.017699115044247787,0.08,0.0,0.0,0.06637168141592921,0.12,0.02654867256637168,0.04,0.09734513274336284,0.04,0.03982300884955752,0.08,0.06194690265486725,0.0,0.11504424778761063,0.08,0.017699115044247787,0.0,0.004424778761061947,0.0,0.5505999999999999,0.19880000000000006,0.8528,0.04040000000000001,0.0,0,0.0,0,0.0,0,0,0.141,474,0,0,0,0,0,0,?
ACCM_0367,0.7343434343434343,329,0.006760411230641014,0.1702127659574468,0.08,0.0121580547112462,0.0,0.0364741641337386,0.08,0.03951367781155015,0.0,0.02735562310030395,0.04,0.06990881458966565,0.08,0.06079027355623101,0.08,0.03343465045592705,0.04,0.0,0.0,0.121580547112462,0.16,0.00911854103343465,0.04,0.015197568389057753,0.04,0.0790273556231003,0.12,0.0364741641337386,0.0,0.0851063829787234,0.04,0.04559270516717325,0.04,0.0547112462006079,0.0,0.0790273556231003,0.12,0.02127659574468085,0.04,0.00303951367781155,0.0,0.60616,0.4912,0.7807999999999999,0.3308,0.0,0,0.0,0,0.0,0,0,0.303,475,0,0,0,0,0,0,no
ACCM_0368,0.6195286195286195,98,-0.006144406197050285,0.15306122448979592,0.12,0.020408163265306117,0.0,0.030612244897959183,0.04,0.020408163265306117,0.0,0.020408163265306117,0.0,0.12244897959183673,0.04,0.020408163265306117,0.04,0.030612244897959183,0.04,0.07142857142857142,0.16,0.061224489795918366,0.08,0.010204081632653059,0.0,0.020408163265306117,0.0,0.051020408163265314,0.08,0.07142857142857142,0.04,0.12244897959183673,0.08,0.061224489795918366,0.04,0.030612244897959183,0.08,0.061224489795918366,0.16,0.010204081632653059,0.0,0.010204081632653059,0.0,0.5094,0.8911999999999999,0.8887999999999998,0.0328,0.0,0,0.0,0,0.0,0,0,0.13,476,0,0,0,0,0,0,?
ACCM_0369,0.7097026604068858,425,0.010893417694538415,0.1388235294117647,0.36,0.011764705882352941,0.0,0.06823529411764706,0.04,0.05882352941176471,0.0,0.03294117647058824,0.0,0.08,0.04,0.011764705882352941,0.0,0.05882352941176471,0.0,0.037647058823529415,0.0,0.08941176470588236,0.04,0.01647058823529412,0.04,0.011764705882352941,0.0,0.04941176470588235,0.12,0.025882352941176467,0.08,0.11058823529411764,0.04,0.047058823529411764,0.16,0.047058823529411764,0.04,0.06588235294117648,0.04,0.009411764705882352,0.0,0.028235294117647063,0.0,0.5239999999999999,0.198,0.8744000000000001,-0.2372,0.0,0,0.0,0,0.0,0,0,0.196,477,0,0,0,0,0,0,no
ACCM_0370,0.7102272727272727,175,0.017511836156280918,0.14857142857142858,0.28,0.017142857142857144,0.04,0.06285714285714286,0.0,0.03428571428571429,0.0,0.028571428571428567,0.08,0.07428571428571429,0.16,0.022857142857142857,0.0,0.06857142857142857,0.08,0.017142857142857144,0.0,0.10857142857142857,0.12,0.022857142857142857,0.04,0.005714285714285714,0.0,0.10285714285714287,0.04,0.045714285714285714,0.0,0.08,0.04,0.028571428571428567,0.0,0.022857142857142857,0.0,0.09142857142857144,0.08,0.0,0.0,0.017142857142857144,0.04,0.7075999999999999,0.3004,0.6896000000000001,0.4524,0.0,0,0.0,0,0.0,0,1,0.6729999999999999,478,0,0,0,0,0,0,?
ACCM_0371,0.7126436781609196,318,0.013344975429540384,0.13522012578616352,0.2,0.0,0.0,0.05660377358490566,0.0,0.031446540880503145,0.0,0.031446540880503145,0.08,0.11635220125786165,0.04,0.015723270440251572,0.0,0.02830188679245283,0.0,0.0220125786163522,0.0,0.1289308176100629,0.16,0.0220125786163522,0.16,0.0220125786163522,0.0,0.04716981132075472,0.04,0.0220125786163522,0.0,0.09119496855345913,0.24,0.0660377358490566,0.04,0.050314465408805034,0.0,0.07547169811320754,0.04,0.012578616352201259,0.0,0.025157232704402517,0.0,0.568,0.5880000000000001,0.8832000000000002,0.3244,0.0,0,0.0,0,0.0,0,1,0.67,479,0,0,0,0,0,0,?
ACCM_0372,0.7085610200364298,182,0.009306394998992731,0.1813186813186813,0.2,0.016483516483516484,0.04,0.03296703296703297,0.0,0.027472527472527472,0.0,0.02197802197802198,0.0,0.1153846153846154,0.08,0.02197802197802198,0.08,0.038461538461538464,0.08,0.04945054945054945,0.0,0.04945054945054945,0.16,0.038461538461538464,0.08,0.016483516483516484,0.0,0.06593406593406594,0.08,0.054945054945054944,0.0,0.038461538461538464,0.04,0.038461538461538464,0.08,0.04945054945054945,0.04,0.0934065934065934,0.04,0.02197802197802198,0.0,0.027472527472527472,0.0,0.62564,0.214,0.7524000000000002,0.31160000000000004,0.0,0,0.0,0,0.0,0,1,0.624,480,0,0,0,0,0,0,?
ACCM_0373,0.6906906906906907,665,0.0067572204466644905,0.17293233082706766,0.12,0.001503759398496241,0.0,0.04962406015037594,0.0,0.055639097744360905,0.0,0.021052631578947368,0.16,0.07518796992481203,0.04,0.009022556390977444,0.0,0.0481203007518797,0.04,0.028571428571428567,0.08,0.10225563909774436,0.0,0.028571428571428567,0.08,0.02706766917293233,0.08,0.013533834586466164,0.04,0.07218045112781955,0.08,0.06917293233082708,0.04,0.07218045112781955,0.08,0.05864661654135338,0.04,0.081203007518797,0.04,0.006015037593984964,0.0,0.0075187969924812035,0.08,0.5908800000000001,0.8963999999999999,0.86,0.16160000000000005,0.0,0,0.0,0,0.0,0,0,0.135,481,0,0,0,0,0,0,no
ACCM_0374,0.6752799310938846,386,0.014917908218566547,0.10621761658031087,0.04,0.010362694300518135,0.04,0.06994818652849741,0.04,0.038860103626943004,0.04,0.031088082901554407,0.04,0.09844559585492227,0.0,0.02072538860103627,0.0,0.06735751295336788,0.08,0.03626943005181347,0.0,0.09067357512953368,0.08,0.028497409326424868,0.04,0.02072538860103627,0.0,0.038860103626943004,0.08,0.038860103626943004,0.0,0.08549222797927461,0.24,0.054404145077720206,0.08,0.05958549222797928,0.08,0.06735751295336788,0.12,0.02072538860103627,0.0,0.015544041450777204,0.0,0.4956799999999999,0.6388,0.9524000000000002,0.1628,0.0,0,0.0,0,0.0,0,0,0.141,482,0,0,0,0,0,0,no
ACCM_0375,0.7345911949685534,264,0.01817649150342428,0.20075757575757572,0.28,0.0037878787878787884,0.0,0.011363636363636364,0.04,0.01893939393939394,0.0,0.030303030303030307,0.16,0.10227272727272728,0.08,0.011363636363636364,0.04,0.03409090909090909,0.0,0.0037878787878787884,0.0,0.17045454545454544,0.08,0.02651515151515152,0.0,0.007575757575757577,0.0,0.04924242424242424,0.04,0.01893939393939394,0.0,0.060606060606060615,0.04,0.06439393939393939,0.04,0.030303030303030307,0.0,0.09848484848484848,0.16,0.045454545454545456,0.04,0.011363636363636364,0.0,0.6656399999999999,0.4331999999999999,0.7267999999999999,0.4076,0.0,0,0.0,0,0.0,0,0,0.14,483,0,0,0,0,0,0,no
ACCM_0376,0.7490445859872611,784,0.0046044222411803296,0.15433673469387754,0.16,0.003826530612244898,0.04,0.047193877551020405,0.0,0.04209183673469388,0.04,0.02295918367346939,0.08,0.10841836734693876,0.04,0.015306122448979591,0.04,0.02295918367346939,0.04,0.010204081632653059,0.0,0.10331632653061223,0.2,0.012755102040816329,0.04,0.016581632653061226,0.0,0.07525510204081633,0.08,0.04336734693877551,0.0,0.10076530612244898,0.16,0.05357142857142857,0.04,0.04591836734693878,0.0,0.0778061224489796,0.04,0.025510204081632654,0.0,0.017857142857142856,0.0,0.5941999999999998,0.5008,0.8347999999999999,0.3472,0.0,0,0.0,0,0.0,0,0,0.302,484,0,0,0,0,0,0,no
ACCM_0377,0.7033945464663328,598,-0.0009129930319745213,0.1822742474916388,0.12,0.0,0.0,0.048494983277591976,0.0,0.06688963210702341,0.0,0.023411371237458192,0.08,0.06856187290969899,0.12,0.006688963210702341,0.04,0.038461538461538464,0.12,0.01839464882943144,0.0,0.07357859531772576,0.16,0.03511705685618729,0.04,0.02508361204013378,0.04,0.033444816053511704,0.04,0.06020066889632107,0.0,0.07859531772575251,0.08,0.08528428093645485,0.04,0.05016722408026756,0.0,0.09364548494983277,0.08,0.008361204013377926,0.04,0.0033444816053511705,0.0,0.6675599999999998,0.5312,0.7355999999999999,0.5164,0.0,0,0.0,0,0.0,0,0,0.16,485,0,0,0,0,0,0,no
ACCM_0378,0.6606060606060606,164,0.008655154296164203,0.11585365853658534,0.32,0.006097560975609756,0.04,0.054878048780487805,0.0,0.054878048780487805,0.0,0.04878048780487805,0.04,0.03048780487804878,0.0,0.03658536585365853,0.04,0.03658536585365853,0.0,0.03658536585365853,0.04,0.09146341463414634,0.2,0.03048780487804878,0.04,0.03658536585365853,0.0,0.07317073170731707,0.0,0.054878048780487805,0.04,0.07926829268292683,0.04,0.03048780487804878,0.08,0.054878048780487805,0.04,0.07926829268292683,0.08,0.024390243902439025,0.0,0.024390243902439025,0.0,0.6231199999999999,0.3528,0.7859999999999999,0.2744,0.0,0,0.0,0,0.0,0,1,0.897,486,0,0,0,0,0,0,?
ACCM_0379,0.7215189873417721,78,-0.01462252175703721,0.1153846153846154,0.12,0.05128205128205128,0.12,0.05128205128205128,0.04,0.08974358974358974,0.08,0.02564102564102564,0.04,0.1153846153846154,0.04,0.038461538461538464,0.04,0.01282051282051282,0.04,0.01282051282051282,0.04,0.038461538461538464,0.0,0.01282051282051282,0.04,0.01282051282051282,0.0,0.15384615384615385,0.16,0.02564102564102564,0.0,0.07692307692307693,0.16,0.038461538461538464,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.038461538461538464,0.04,0.01282051282051282,0.04,0.4893599999999999,1.178,0.9355999999999998,0.12160000000000006,0.0,0,0.0,0,0.0,0,0,0.134,487,0,0,0,0,0,0,?
ACCM_0380,0.7136454183266933,2007,0.009795178126133834,0.12207274539113105,0.28,0.005480817140009965,0.0,0.05331340308918784,0.0,0.05381165919282512,0.0,0.03487792725460887,0.04,0.0931738913801694,0.08,0.007473841554559044,0.04,0.02391629297458894,0.0,0.03637269556552068,0.0,0.08669656203288491,0.16,0.01694070752366716,0.04,0.024912805181863482,0.0,0.06925759840558046,0.0,0.0458395615346288,0.04,0.07822620827105133,0.04,0.05281514698555057,0.04,0.07075236671649228,0.16,0.08320876930742402,0.08,0.020926756352765318,0.0,0.019930244145490786,0.0,0.6019599999999999,0.206,0.8068,0.09599999999999996,0.0,0,0.0,0,0.0,0,1,0.853,488,0,0,0,0,0,0,no
ACCM_0381,0.7054455445544554,403,0.02261455440311461,0.1315136476426799,0.08,0.009925558312655087,0.0,0.03225806451612903,0.04,0.02481389578163772,0.08,0.05955334987593053,0.0,0.07196029776674938,0.0,0.01240694789081886,0.0,0.04218362282878412,0.04,0.017369727047146403,0.04,0.1488833746898263,0.04,0.034739454094292806,0.08,0.009925558312655087,0.0,0.08188585607940446,0.12,0.01985111662531017,0.0,0.08436724565756824,0.2,0.034739454094292806,0.08,0.04466501240694789,0.12,0.07692307692307693,0.04,0.04218362282878412,0.04,0.01985111662531017,0.0,0.4358,1.0156,1.0235999999999998,-0.1008,0.0,0,0.0,0,0.0,0,0,0.13699999999999998,489,0,0,0,0,0,0,?
ACCM_0382,0.7038413878562577,268,0.0008235949624773724,0.15298507462686567,0.16,0.00746268656716418,0.04,0.059701492537313425,0.0,0.026119402985074626,0.0,0.04104477611940298,0.04,0.07462686567164177,0.04,0.011194029850746268,0.0,0.033582089552238806,0.0,0.01492537313432836,0.0,0.1044776119402985,0.2,0.026119402985074626,0.04,0.022388059701492536,0.0,0.07462686567164177,0.08,0.033582089552238806,0.0,0.08582089552238806,0.16,0.07462686567164177,0.12,0.037313432835820885,0.0,0.07462686567164177,0.12,0.01492537313432836,0.0,0.02985074626865672,0.0,0.60288,0.392,0.8204,0.26879999999999993,0.0,0,0.0,0,0.0,0,1,0.9159999999999999,490,0,0,0,0,0,0,?
ACCM_0383,0.7113821138211383,327,0.01954397226717009,0.13761467889908258,0.24,0.0,0.0,0.048929663608562685,0.0,0.03058103975535168,0.0,0.045871559633027525,0.04,0.11009174311926606,0.08,0.01834862385321101,0.04,0.03975535168195719,0.0,0.03669724770642202,0.0,0.10091743119266056,0.24,0.01529051987767584,0.04,0.012232415902140671,0.0,0.07339449541284404,0.04,0.045871559633027525,0.0,0.06422018348623854,0.12,0.051987767584097865,0.12,0.051987767584097865,0.04,0.08868501529051988,0.0,0.006116207951070336,0.0,0.021406727828746176,0.0,0.5798800000000001,0.35200000000000004,0.84,0.11760000000000005,0.0,0,0.0,0,0.0,0,1,0.716,491,0,0,0,0,0,0,?
ACCM_0384,0.678326474622771,485,0.007555284323461031,0.1195876288659794,0.2,0.004123711340206186,0.0,0.07216494845360824,0.04,0.05154639175257732,0.0,0.035051546391752585,0.04,0.07010309278350517,0.0,0.0288659793814433,0.0,0.041237113402061855,0.0,0.03917525773195876,0.04,0.10515463917525772,0.08,0.03298969072164948,0.04,0.024742268041237112,0.0,0.03711340206185567,0.08,0.05360824742268041,0.16,0.07216494845360824,0.0,0.0577319587628866,0.2,0.06391752577319587,0.08,0.06804123711340206,0.0,0.010309278350515464,0.04,0.012371134020618556,0.0,0.52056,0.624,0.9016,-0.2392,0.0,0,0.0,0,0.0,0,0,0.109,492,0,0,0,0,0,0,no
ACCM_0385,0.7370892018779343,354,0.02008474957575436,0.14689265536723164,0.04,0.011299435028248588,0.0,0.031073446327683617,0.0,0.05367231638418079,0.12,0.01977401129943503,0.0,0.09604519774011301,0.12,0.025423728813559324,0.0,0.025423728813559324,0.04,0.00847457627118644,0.0,0.1694915254237288,0.12,0.014124293785310734,0.04,0.01694915254237288,0.0,0.06497175141242938,0.2,0.02824858757062147,0.12,0.08757062146892655,0.08,0.03954802259887006,0.04,0.05084745762711865,0.08,0.08757062146892655,0.0,0.011299435028248588,0.0,0.011299435028248588,0.0,0.493,0.4984,0.9304,-0.2668,0.0,0,0.0,0,0.0,0,0,0.096,493,0,0,0,0,0,0,no
ACCM_0386,0.7282463186077643,248,0.007126215966177991,0.1774193548387097,0.08,0.0,0.0,0.05645161290322581,0.12,0.06451612903225806,0.04,0.016129032258064516,0.0,0.05241935483870968,0.08,0.03629032258064517,0.04,0.028225806451612906,0.08,0.020161290322580645,0.0,0.13709677419354838,0.2,0.012096774193548387,0.04,0.008064516129032258,0.0,0.05645161290322581,0.0,0.028225806451612906,0.0,0.10483870967741936,0.12,0.05241935483870968,0.12,0.03629032258064517,0.04,0.0846774193548387,0.04,0.004032258064516129,0.0,0.024193548387096774,0.0,0.48868,0.4028,0.9244,0.03799999999999997,0.0,0,0.0,0,0.0,0,0,0.122,494,0,0,0,0,0,0,no
ACCM_0387,0.7128589263420724,533,-0.010995683966092731,0.16885553470919326,0.2,0.00375234521575985,0.04,0.05628517823639775,0.0,0.04127579737335835,0.04,0.020637898686679174,0.0,0.06378986866791744,0.0,0.0225140712945591,0.08,0.0450281425891182,0.04,0.0225140712945591,0.04,0.09193245778611632,0.08,0.03377110694183865,0.08,0.0300187617260788,0.0,0.075046904315197,0.12,0.05628517823639775,0.0,0.08630393996247655,0.2,0.054409005628517824,0.0,0.04127579737335835,0.08,0.0525328330206379,0.0,0.01125703564727955,0.0,0.0225140712945591,0.0,0.47016,0.8036,0.9584,0.08079999999999997,0.0,0,0.0,0,29.3,1,1,0.732,495,0,0,0,0,0,0,no
